id,date_observation,longueur,largeur
1681,2024-07-15,302,89
1681,2024-07-18,105,241
1681,2024-07-23,118,100
1681,2024-07-27,346,112
1681,2024-07-28,193,114
1681,2024-07-31,316,136
1681,2024-08-02,84,190
1681,2024-08-05,168,178
1681,2024-08-07,257,65
1681,2024-08-12,162,208
1681,2024-08-17,166,115
1681,2024-08-19,138,227
1681,2024-08-21,308,246
1681,2024-08-24,157,115
1681,2024-08-25,347,180
1682,2024-05-28,114,104
1682,2024-05-31,199,62
1682,2024-06-02,103,243
1682,2024-06-03,92,83
1682,2024-06-06,128,219
1682,2024-06-12,88,83
1682,2024-06-17,188,194
1682,2024-06-20,268,51
1682,2024-06-23,139,225
1682,2024-06-25,165,215
1682,2024-06-27,228,139
1682,2024-06-30,179,183
1682,2024-07-03,306,239
1682,2024-07-04,251,129
1682,2024-07-05,306,226
1682,2024-07-07,111,141
1682,2024-07-13,330,98
1682,2024-07-14,311,111
1682,2024-07-21,348,84
1682,2024-07-24,114,63
1682,2024-07-25,145,167
1682,2024-07-26,121,126
1682,2024-08-02,251,149
1682,2024-08-03,117,247
1682,2024-08-05,311,235
1682,2024-08-06,305,64
1682,2024-08-13,271,183
1682,2024-08-24,232,210
1682,2024-09-01,164,199
1682,2024-09-04,188,168
1682,2024-09-06,116,113
1682,2024-09-07,265,136
1682,2024-09-08,277,143
1682,2024-09-09,112,189
1682,2024-09-13,299,178
1682,2024-09-14,101,156
1682,2024-09-15,117,111
1682,2024-09-17,134,196
1682,2024-09-21,182,123
1682,2024-09-23,150,161
1682,2024-09-27,231,60
1683,2024-05-19,55,82
1683,2024-05-20,102,99
1683,2024-05-22,86,121
1683,2024-05-25,160,68
1683,2024-05-26,189,65
1683,2024-05-27,125,93
1683,2024-05-29,93,75
1683,2024-05-30,65,25
1683,2024-06-06,160,76
1683,2024-06-09,219,187
1683,2024-06-10,94,249
1683,2024-06-11,260,187
1683,2024-06-13,208,57
1683,2024-06-14,122,139
1683,2024-07-02,287,134
1683,2024-07-05,206,108
1683,2024-07-08,178,57
1683,2024-07-18,190,233
1683,2024-07-22,213,190
1683,2024-07-27,340,80
1683,2024-07-29,292,148
1683,2024-08-08,98,214
1683,2024-08-17,253,183
1683,2024-08-21,228,160
1683,2024-08-29,204,59
1683,2024-08-31,246,119
1683,2024-09-01,125,179
1683,2024-09-04,232,134
1683,2024-09-05,132,121
1683,2024-09-06,102,133
1683,2024-09-11,139,105
1683,2024-09-13,224,142
1683,2024-09-17,173,68
1683,2024-09-19,280,191
1683,2024-09-21,197,189
1683,2024-09-24,162,107
1684,2024-05-24,126,59
1684,2024-05-30,192,113
1684,2024-06-03,98,91
1684,2024-06-04,131,52
1684,2024-06-05,135,193
1684,2024-06-07,262,101
1684,2024-06-08,204,213
1684,2024-06-11,245,191
1684,2024-06-19,225,97
1684,2024-06-20,250,110
1684,2024-06-21,101,168
1684,2024-07-04,262,165
1684,2024-07-07,322,151
1684,2024-07-10,343,225
1684,2024-07-11,220,225
1684,2024-07-13,159,168
1684,2024-07-19,103,74
1684,2024-07-21,106,151
1684,2024-07-22,108,249
1684,2024-07-23,80,183
1684,2024-07-28,296,204
1684,2024-07-29,131,206
1684,2024-07-30,275,98
1684,2024-07-31,195,140
1684,2024-08-03,85,132
1684,2024-08-05,153,109
1684,2024-08-06,348,127
1685,2024-05-24,93,28
1685,2024-05-28,121,87
1685,2024-05-29,60,141
1685,2024-06-01,256,148
1685,2024-06-02,349,96
1685,2024-06-03,275,142
1685,2024-06-07,142,189
1685,2024-06-16,316,103
1685,2024-06-26,286,123
1685,2024-06-28,143,72
1685,2024-07-07,222,85
1685,2024-07-13,91,64
1685,2024-07-20,103,248
1685,2024-07-28,296,91
1685,2024-07-29,85,140
1685,2024-07-30,279,192
1685,2024-07-31,242,201
1685,2024-08-02,278,153
1685,2024-08-07,265,85
1685,2024-08-09,129,105
1685,2024-08-12,292,145
1685,2024-08-13,190,215
1685,2024-08-14,154,240
1685,2024-08-15,305,202
1685,2024-08-19,347,67
1685,2024-08-28,199,101
1685,2024-08-29,110,250
1685,2024-08-30,138,153
1685,2024-09-01,217,182
1685,2024-09-05,222,122
1685,2024-09-06,271,171
1685,2024-09-09,219,159
1685,2024-09-10,248,78
1685,2024-09-15,133,135
1685,2024-09-18,133,70
1685,2024-09-20,222,118
1685,2024-09-22,225,89
1685,2024-09-23,188,115
1686,2024-05-24,180,125
1686,2024-05-27,75,124
1686,2024-05-28,59,115
1686,2024-05-31,151,85
1686,2024-06-05,149,54
1686,2024-06-10,157,156
1686,2024-06-17,320,218
1686,2024-06-18,325,65
1686,2024-06-19,340,178
1686,2024-06-21,159,62
1686,2024-06-23,231,241
1686,2024-06-24,132,94
1686,2024-06-25,348,247
1686,2024-06-27,284,96
1686,2024-07-03,173,218
1686,2024-07-05,155,245
1686,2024-07-06,187,129
1686,2024-07-11,307,171
1686,2024-07-24,283,225
1686,2024-07-27,95,101
1686,2024-08-05,248,97
1686,2024-08-11,86,84
1686,2024-08-13,292,57
1686,2024-08-21,311,51
1686,2024-08-25,91,69
1686,2024-08-31,268,112
1686,2024-09-01,240,159
1686,2024-09-06,191,176
1686,2024-09-07,223,100
1686,2024-09-08,233,185
1686,2024-09-13,254,151
1686,2024-09-14,171,92
1686,2024-09-15,185,137
1686,2024-09-21,278,182
1686,2024-09-23,223,105
1686,2024-09-28,152,140
1686,2024-09-29,206,135
1687,2024-05-21,151,97
1687,2024-05-22,127,130
1687,2024-05-27,73,46
1687,2024-05-28,186,133
1687,2024-05-31,185,69
1687,2024-06-04,84,221
1687,2024-06-07,134,204
1687,2024-06-08,143,71
1687,2024-06-09,301,86
1687,2024-06-11,288,187
1687,2024-06-14,115,90
1687,2024-06-15,188,96
1687,2024-06-19,164,210
1687,2024-06-21,132,85
1687,2024-06-23,250,216
1687,2024-07-02,267,59
1687,2024-07-05,131,86
1687,2024-07-06,303,53
1687,2024-07-11,226,91
1687,2024-07-14,226,82
1687,2024-07-21,205,96
1687,2024-07-23,311,82
1687,2024-07-31,211,101
1688,2024-05-19,98,118
1688,2024-05-23,176,122
1688,2024-05-26,120,91
1688,2024-05-27,171,58
1688,2024-05-29,48,38
1688,2024-06-08,280,181
1688,2024-06-19,268,234
1688,2024-06-20,252,56
1688,2024-06-21,203,153
1688,2024-06-23,284,127
1688,2024-06-25,332,170
1688,2024-06-27,263,89
1688,2024-06-28,328,70
1688,2024-06-30,171,141
1688,2024-07-03,269,248
1688,2024-07-12,213,238
1688,2024-07-15,227,239
1688,2024-07-29,271,178
1688,2024-07-31,287,236
1688,2024-08-02,219,216
1688,2024-08-04,257,178
1688,2024-08-07,175,92
1688,2024-08-08,224,152
1688,2024-08-09,276,81
1688,2024-08-12,100,79
1688,2024-08-14,267,74
1688,2024-08-18,325,240
1688,2024-08-28,298,203
1688,2024-08-29,337,156
1689,2024-05-19,72,31
1689,2024-05-20,124,125
1689,2024-05-21,110,147
1689,2024-05-27,183,40
1689,2024-05-28,125,109
1689,2024-05-31,65,99
1689,2024-06-02,178,191
1689,2024-06-04,262,91
1689,2024-06-06,335,67
1689,2024-06-08,327,126
1689,2024-06-14,287,118
1689,2024-06-18,82,209
1689,2024-06-19,325,64
1689,2024-06-21,150,65
1689,2024-06-26,90,234
1689,2024-06-28,216,213
1689,2024-07-07,229,236
1689,2024-07-12,157,85
1689,2024-07-20,206,207
1689,2024-08-04,167,238
1689,2024-08-05,158,121
1689,2024-08-07,292,140
1689,2024-08-08,180,224
1689,2024-08-11,309,195
1689,2024-08-12,197,177
1689,2024-08-13,206,217
1689,2024-08-19,260,158
1691,2024-05-23,192,103
1691,2024-05-26,127,20
1691,2024-05-27,195,62
1691,2024-06-06,206,101
1691,2024-06-10,116,97
1691,2024-06-12,232,72
1691,2024-06-14,282,142
1691,2024-06-19,81,209
1691,2024-06-26,110,97
1691,2024-07-03,187,76
1691,2024-07-17,134,94
1691,2024-07-18,120,215
1691,2024-07-20,99,140
1692,2024-06-03,260,157
1692,2024-06-06,256,187
1692,2024-06-09,296,53
1692,2024-06-10,142,153
1692,2024-06-15,216,73
1692,2024-06-19,182,121
1692,2024-06-23,268,57
1692,2024-06-29,103,118
1692,2024-07-01,233,186
1692,2024-07-04,279,153
1692,2024-07-08,166,65
1692,2024-07-18,237,80
1692,2024-07-22,246,241
1692,2024-07-25,234,126
1692,2024-07-27,298,82
1692,2024-08-02,96,247
1692,2024-08-04,328,71
1692,2024-08-05,304,67
1692,2024-08-06,118,239
1692,2024-08-13,244,118
1692,2024-08-26,266,135
1692,2024-08-29,308,223
1692,2024-09-02,294,82
1692,2024-09-03,270,169
1692,2024-09-08,118,69
1692,2024-09-11,216,175
1692,2024-09-20,177,174
1692,2024-09-23,229,113
1692,2024-09-29,196,60
1692,2024-09-30,196,111
1693,2024-05-25,200,91
1693,2024-05-27,176,121
1693,2024-05-30,101,88
1693,2024-06-01,328,68
1693,2024-06-03,242,165
1693,2024-06-06,335,174
1693,2024-06-10,260,189
1693,2024-06-12,214,229
1693,2024-06-15,282,63
1693,2024-06-18,187,63
1693,2024-06-21,232,125
1693,2024-06-27,316,61
1693,2024-07-01,121,197
1693,2024-07-02,323,50
1693,2024-07-12,225,180
1693,2024-07-20,194,247
1693,2024-07-23,90,64
1693,2024-07-24,321,120
1693,2024-07-27,237,126
1693,2024-07-29,247,154
1693,2024-08-01,331,127
1693,2024-08-06,319,178
1693,2024-08-07,155,68
1693,2024-08-19,290,89
1693,2024-08-26,152,105
1693,2024-08-27,280,66
1693,2024-08-29,242,179
1693,2024-08-30,144,109
1693,2024-09-01,187,85
1693,2024-09-02,143,167
1693,2024-09-03,209,128
1693,2024-09-04,136,111
1693,2024-09-07,268,114
1693,2024-09-13,112,64
1693,2024-09-15,261,151
1693,2024-09-22,139,81
1693,2024-09-25,124,191
1694,2024-05-30,105,65
1694,2024-06-02,304,157
1694,2024-06-05,265,107
1694,2024-06-11,115,53
1694,2024-06-16,200,246
1694,2024-06-18,220,110
1694,2024-06-23,268,76
1694,2024-07-04,305,246
1694,2024-07-08,161,121
1694,2024-07-09,164,203
1695,2024-05-25,119,101
1695,2024-05-28,83,107
1695,2024-05-29,108,101
1695,2024-06-01,155,79
1695,2024-06-02,93,243
1695,2024-06-04,206,75
1695,2024-06-08,104,84
1695,2024-07-03,254,200
1695,2024-07-06,116,239
1695,2024-07-11,331,157
1695,2024-07-18,119,56
1695,2024-07-26,191,58
1695,2024-07-27,193,138
1695,2024-07-28,180,61
1695,2024-08-04,219,216
1695,2024-08-07,157,148
1695,2024-08-17,186,225
1695,2024-08-19,175,197
1695,2024-08-21,171,99
1695,2024-08-26,341,96
1695,2024-08-27,175,106
1696,2024-05-25,105,46
1696,2024-05-27,55,119
1696,2024-05-28,198,129
1696,2024-05-29,69,81
1696,2024-05-30,184,94
1696,2024-06-02,207,200
1696,2024-06-07,200,91
1696,2024-06-11,181,210
1696,2024-06-17,315,66
1696,2024-06-19,242,82
1696,2024-06-20,316,60
1696,2024-06-22,280,97
1696,2024-06-23,252,148
1696,2024-06-30,340,131
1696,2024-07-06,219,135
1696,2024-07-07,120,167
1696,2024-07-10,208,239
1696,2024-07-12,268,110
1696,2024-07-14,143,110
1696,2024-07-15,223,195
1696,2024-07-27,280,224
1696,2024-07-30,281,106
1696,2024-08-07,170,69
1696,2024-08-08,252,79
1696,2024-08-11,196,146
1696,2024-08-18,242,243
1696,2024-08-19,334,175
1696,2024-08-28,339,121
1696,2024-08-29,219,78
1696,2024-09-01,202,124
1696,2024-09-03,230,129
1696,2024-09-04,235,157
1696,2024-09-05,219,62
1696,2024-09-07,177,128
1696,2024-09-08,171,132
1696,2024-09-18,140,100
1696,2024-09-19,120,185
1696,2024-09-20,281,169
1696,2024-09-21,217,139
1697,2024-05-26,49,80
1697,2024-05-27,182,79
1697,2024-05-28,180,33
1697,2024-05-30,109,44
1697,2024-06-08,262,135
1697,2024-06-17,91,97
1697,2024-06-19,170,242
1697,2024-06-20,81,226
1697,2024-06-30,173,227
1697,2024-07-01,232,194
1697,2024-07-02,326,131
1697,2024-07-03,325,156
1698,2024-05-22,113,74
1698,2024-05-23,184,36
1698,2024-05-26,90,108
1698,2024-06-01,259,195
1698,2024-06-03,153,145
1698,2024-06-06,121,246
1698,2024-06-09,311,156
1698,2024-06-10,222,104
1698,2024-06-12,129,200
1698,2024-06-14,278,238
1698,2024-06-15,101,118
1698,2024-06-17,265,101
1698,2024-06-18,209,95
1698,2024-06-21,229,113
1698,2024-06-23,293,96
1698,2024-06-26,303,133
1698,2024-07-01,114,139
1698,2024-07-04,80,87
1698,2024-07-07,183,149
1698,2024-07-08,93,167
1698,2024-07-14,316,62
1698,2024-07-19,126,178
1698,2024-07-22,288,110
1698,2024-07-30,131,182
1698,2024-07-31,280,122
1698,2024-08-03,121,76
1698,2024-08-04,223,249
1698,2024-08-07,156,193
1698,2024-08-13,273,114
1698,2024-08-18,158,236
1698,2024-08-20,264,115
1698,2024-08-22,212,242
1698,2024-08-24,177,57
1698,2024-08-31,207,100
1700,2024-05-29,160,107
1700,2024-05-30,54,90
1700,2024-06-07,346,142
1700,2024-06-08,232,96
1700,2024-06-10,80,70
1700,2024-06-12,104,117
1700,2024-06-13,280,214
1700,2024-06-18,348,205
1700,2024-06-22,176,95
1700,2024-06-24,162,121
1700,2024-06-28,91,94
1700,2024-07-02,273,70
1700,2024-07-07,272,214
1700,2024-07-08,345,207
1700,2024-07-11,329,162
1700,2024-07-13,122,78
1701,2024-05-05,91,148
1701,2024-05-06,57,124
1701,2024-05-15,121,57
1701,2024-05-16,73,46
1701,2024-05-19,144,103
1701,2024-05-21,189,24
1701,2024-05-29,52,113
1701,2024-06-01,154,81
1701,2024-06-04,101,201
1701,2024-06-09,258,230
1701,2024-06-12,225,216
1701,2024-06-16,297,148
1701,2024-06-21,246,181
1701,2024-06-28,249,96
1701,2024-07-01,82,175
1701,2024-07-13,314,211
1701,2024-07-20,306,127
1701,2024-07-26,91,169
1701,2024-07-31,109,223
1701,2024-08-04,326,177
1701,2024-08-09,282,198
1701,2024-08-10,114,52
1701,2024-08-11,187,104
1701,2024-08-12,136,71
1701,2024-08-13,286,170
1701,2024-08-15,135,201
1701,2024-08-17,179,115
1703,2024-05-15,62,44
1703,2024-05-21,108,75
1703,2024-05-23,121,123
1703,2024-06-09,350,241
1703,2024-06-17,100,115
1703,2024-06-19,156,152
1703,2024-06-22,338,197
1703,2024-06-27,244,127
1703,2024-06-28,245,133
1703,2024-06-30,190,77
1703,2024-07-01,261,119
1703,2024-07-05,190,170
1703,2024-07-11,285,181
1703,2024-07-14,174,240
1703,2024-07-16,82,164
1703,2024-07-18,130,130
1703,2024-07-20,323,83
1703,2024-07-26,202,152
1703,2024-07-27,253,165
1703,2024-07-29,254,120
1703,2024-07-30,345,151
1703,2024-07-31,239,186
1703,2024-08-09,254,145
1703,2024-08-11,184,130
1703,2024-08-12,185,81
1704,2024-05-22,43,31
1704,2024-05-23,125,147
1704,2024-05-24,198,36
1704,2024-05-29,115,98
1704,2024-06-06,245,122
1704,2024-06-18,115,194
1704,2024-06-20,131,53
1704,2024-06-21,332,135
1704,2024-06-24,109,56
1704,2024-06-25,264,106
1704,2024-06-26,239,145
1704,2024-06-28,182,100
1705,2024-05-09,119,130
1705,2024-05-14,190,109
1705,2024-05-18,72,39
1705,2024-05-29,97,77
1705,2024-05-30,101,81
1705,2024-05-31,143,136
1705,2024-06-03,297,164
1705,2024-06-06,265,76
1705,2024-06-09,282,124
1705,2024-06-10,134,60
1705,2024-06-12,140,249
1705,2024-06-14,297,70
1705,2024-06-25,278,178
1705,2024-06-26,117,109
1705,2024-06-28,248,185
1705,2024-07-03,176,193
1705,2024-07-11,98,53
1705,2024-07-24,311,56
1705,2024-07-28,169,192
1705,2024-08-02,167,92
1705,2024-08-04,240,240
1705,2024-08-07,200,133
1705,2024-08-17,316,244
1705,2024-08-20,239,111
1705,2024-08-21,105,71
1705,2024-08-22,281,153
1705,2024-08-23,266,246
1705,2024-08-24,233,148
1705,2024-08-27,259,236
1705,2024-08-28,188,89
1705,2024-08-29,329,154
1705,2024-08-30,115,66
1705,2024-09-03,267,117
1705,2024-09-05,117,67
1705,2024-09-07,128,65
1705,2024-09-09,125,123
1705,2024-09-13,299,137
1705,2024-09-18,178,153
1705,2024-09-19,215,126
1705,2024-09-20,235,134
1705,2024-09-23,211,68
1706,2024-05-09,166,114
1706,2024-05-13,183,40
1706,2024-05-17,143,129
1706,2024-05-20,109,146
1706,2024-05-25,78,110
1706,2024-05-26,155,84
1706,2024-05-27,146,32
1706,2024-05-30,172,85
1706,2024-06-11,324,240
1706,2024-06-14,210,71
1706,2024-06-21,222,96
1706,2024-06-23,271,204
1706,2024-07-04,221,110
1706,2024-07-14,193,132
1706,2024-07-17,105,213
1706,2024-07-27,168,77
1706,2024-08-11,306,74
1707,2024-05-10,105,61
1707,2024-05-12,82,111
1707,2024-05-13,191,25
1707,2024-05-22,185,49
1707,2024-05-23,171,127
1707,2024-05-25,81,110
1707,2024-05-31,102,87
1707,2024-06-05,133,120
1707,2024-06-10,245,184
1707,2024-06-16,315,133
1707,2024-06-20,258,149
1707,2024-06-25,192,119
1707,2024-06-27,116,131
1707,2024-06-29,296,68
1707,2024-06-30,124,72
1707,2024-07-01,110,95
1707,2024-07-12,195,183
1709,2024-05-11,130,138
1709,2024-05-12,48,39
1709,2024-05-15,44,26
1709,2024-05-16,187,148
1709,2024-05-17,138,37
1709,2024-05-22,141,55
1709,2024-05-26,182,78
1709,2024-05-27,48,143
1709,2024-05-29,64,133
1709,2024-06-02,241,221
1709,2024-06-10,227,243
1710,2024-05-09,74,92
1710,2024-05-13,147,42
1710,2024-05-16,82,105
1710,2024-05-17,86,49
1710,2024-05-18,164,80
1710,2024-05-19,179,24
1710,2024-05-22,47,115
1710,2024-05-23,62,41
1710,2024-05-24,56,149
1710,2024-05-25,69,21
1710,2024-05-26,200,124
1710,2024-05-30,93,100
1710,2024-06-02,191,229
1710,2024-06-08,295,232
1710,2024-06-09,252,133
1710,2024-06-10,229,207
1710,2024-06-17,140,130
1710,2024-06-19,245,56
1713,2024-05-09,109,30
1713,2024-05-20,144,40
1713,2024-05-23,69,36
1713,2024-05-24,101,127
1713,2024-05-25,85,123
1713,2024-05-28,180,63
1713,2024-05-29,198,131
1713,2024-05-31,104,121
1713,2024-06-01,150,96
1713,2024-06-06,175,243
1713,2024-06-10,123,234
1713,2024-06-16,161,73
1713,2024-06-20,100,74
1713,2024-06-23,177,69
1713,2024-06-26,149,132
1713,2024-06-28,201,80
1713,2024-06-30,82,174
1713,2024-07-03,327,51
1713,2024-07-06,340,245
1713,2024-07-08,153,61
1713,2024-07-16,238,144
1713,2024-07-18,295,121
1713,2024-07-19,323,245
1713,2024-07-20,85,250
1713,2024-07-25,272,206
1713,2024-07-26,320,117
1713,2024-07-30,298,147
1713,2024-08-03,278,124
1713,2024-08-07,85,99
1713,2024-08-12,343,145
1713,2024-08-14,343,77
1713,2024-08-21,178,183
1713,2024-08-22,220,162
1713,2024-08-28,200,165
1713,2024-08-31,194,132
1713,2024-09-02,131,93
1713,2024-09-05,256,180
1713,2024-09-07,104,180
1713,2024-09-08,121,119
1713,2024-09-13,196,135
1713,2024-09-15,267,196
1713,2024-09-16,285,111
1713,2024-09-17,122,131
1713,2024-09-19,203,189
1713,2024-09-22,270,163
1713,2024-09-23,142,146
1714,2024-05-10,75,30
1714,2024-05-13,54,101
1714,2024-05-14,100,62
1714,2024-05-18,120,113
1714,2024-05-21,133,109
1714,2024-05-22,177,146
1714,2024-05-27,180,88
1714,2024-06-11,275,111
1714,2024-06-12,141,119
1714,2024-06-13,207,127
1714,2024-06-16,114,219
1714,2024-06-21,114,225
1714,2024-06-23,101,152
1714,2024-06-24,327,185
1714,2024-07-06,222,73
1714,2024-07-11,334,175
1714,2024-07-16,287,85
1714,2024-07-17,119,209
1714,2024-07-21,246,59
1714,2024-07-24,165,54
1714,2024-07-28,106,61
1715,2024-05-09,153,68
1715,2024-05-10,72,38
1715,2024-05-19,169,24
1715,2024-05-20,183,125
1715,2024-05-25,146,148
1715,2024-05-29,60,103
1715,2024-06-04,257,222
1715,2024-06-05,147,237
1715,2024-06-09,182,154
1715,2024-06-25,138,222
1715,2024-06-30,127,170
1715,2024-07-06,343,95
1715,2024-07-07,309,237
1715,2024-07-08,280,67
1715,2024-07-12,311,169
1715,2024-07-22,344,84
1715,2024-07-23,220,83
1716,2024-05-06,126,90
1716,2024-05-08,140,109
1716,2024-05-10,145,48
1716,2024-05-13,76,95
1716,2024-05-14,152,116
1716,2024-05-15,116,111
1716,2024-05-16,77,21
1716,2024-05-25,81,105
1716,2024-05-26,154,21
1716,2024-06-03,345,102
1716,2024-06-04,324,160
1716,2024-06-06,114,195
1716,2024-06-07,170,231
1716,2024-06-08,248,112
1716,2024-06-14,89,168
1716,2024-06-20,206,233
1716,2024-06-22,192,243
1716,2024-07-10,248,141
1716,2024-07-11,342,87
1716,2024-07-12,273,205
1716,2024-07-13,306,248
1716,2024-07-14,156,114
1716,2024-07-16,121,128
1716,2024-07-22,289,112
1716,2024-07-26,296,86
1716,2024-07-28,190,213
1716,2024-07-30,244,129
1716,2024-08-04,249,117
1716,2024-08-05,345,150
1716,2024-08-06,176,237
1716,2024-08-08,163,163
1716,2024-08-13,285,212
1716,2024-08-17,300,94
1717,2024-05-12,193,89
1717,2024-05-13,152,33
1717,2024-05-15,94,48
1717,2024-05-20,126,119
1717,2024-05-23,169,73
1717,2024-05-28,102,61
1717,2024-05-29,90,74
1717,2024-06-06,314,76
1717,2024-06-09,168,55
1717,2024-06-10,168,117
1717,2024-06-14,281,164
1717,2024-06-15,135,215
1717,2024-06-20,200,242
1717,2024-06-22,157,60
1717,2024-06-23,218,163
1717,2024-07-02,234,245
1717,2024-07-10,254,199
1717,2024-07-15,156,74
1717,2024-07-17,239,176
1718,2024-05-04,167,98
1718,2024-05-08,118,61
1718,2024-05-11,81,110
1718,2024-05-12,127,135
1718,2024-05-14,190,104
1718,2024-05-17,85,106
1718,2024-05-18,61,74
1718,2024-05-20,107,55
1718,2024-05-21,164,54
1718,2024-05-22,172,135
1718,2024-05-23,80,81
1718,2024-05-24,124,52
1718,2024-05-26,194,55
1718,2024-05-27,47,129
1718,2024-05-30,86,130
1718,2024-06-09,97,59
1718,2024-06-11,207,51
1718,2024-06-27,110,91
1718,2024-06-29,319,226
1718,2024-06-30,330,222
1718,2024-07-01,328,95
1718,2024-07-03,230,153
1718,2024-07-07,255,80
1718,2024-07-11,275,246
1718,2024-07-15,327,166
1718,2024-07-17,334,116
1718,2024-07-19,274,183
1718,2024-07-23,139,54
1718,2024-07-24,104,107
1718,2024-07-25,82,139
1718,2024-07-27,253,222
1718,2024-07-30,177,90
1718,2024-07-31,133,101
1718,2024-08-02,112,182
1718,2024-08-04,328,74
1718,2024-08-05,274,204
1718,2024-08-16,269,137
1718,2024-08-17,93,143
1718,2024-08-19,306,230
1718,2024-08-20,310,221
1718,2024-08-21,103,81
1718,2024-08-23,135,152
1718,2024-08-28,347,228
1718,2024-08-29,84,174
1718,2024-09-01,165,157
1718,2024-09-12,237,82
1718,2024-09-15,235,169
1718,2024-09-16,226,194
1718,2024-09-24,190,182
1720,2024-05-14,87,145
1720,2024-05-15,81,25
1720,2024-05-17,101,82
1720,2024-05-18,185,127
1720,2024-05-19,72,67
1720,2024-05-21,148,48
1720,2024-05-22,49,63
1720,2024-05-24,51,126
1720,2024-05-25,52,25
1720,2024-05-31,49,29
1720,2024-06-02,253,154
1720,2024-06-04,278,244
1720,2024-06-06,163,136
1720,2024-06-07,245,135
1720,2024-06-11,322,141
1720,2024-06-13,265,62
1720,2024-06-16,194,175
1720,2024-06-17,185,94
1720,2024-06-18,167,177
1720,2024-06-21,275,227
1720,2024-06-24,280,91
1720,2024-06-25,336,52
1720,2024-06-28,181,166
1720,2024-07-01,346,132
1720,2024-07-02,137,101
1720,2024-07-04,220,121
1720,2024-07-07,211,202
1720,2024-07-09,87,54
1720,2024-07-10,237,93
1721,2024-05-11,81,103
1721,2024-05-13,146,91
1721,2024-05-14,125,76
1721,2024-05-16,69,101
1721,2024-05-22,90,104
1721,2024-05-24,177,96
1721,2024-05-26,125,88
1721,2024-05-29,186,103
1721,2024-05-31,47,79
1721,2024-06-01,320,213
1721,2024-06-02,182,129
1721,2024-06-04,160,224
1721,2024-06-07,273,196
1722,2024-05-07,98,25
1722,2024-05-12,138,57
1722,2024-05-15,192,40
1722,2024-05-19,107,60
1722,2024-05-20,70,74
1722,2024-05-25,160,87
1722,2024-05-28,93,69
1722,2024-05-29,162,120
1722,2024-05-30,80,112
1722,2024-05-31,106,67
1722,2024-06-08,205,235
1722,2024-06-09,319,130
1722,2024-06-13,255,231
1722,2024-06-18,274,217
1722,2024-06-19,182,247
1722,2024-06-21,115,67
1722,2024-06-27,273,78
1722,2024-06-30,228,99
1722,2024-07-01,234,132
1722,2024-07-06,247,80
1722,2024-07-12,316,162
1722,2024-07-19,338,110
1722,2024-07-20,251,176
1723,2024-05-07,112,88
1723,2024-05-08,112,120
1723,2024-05-09,173,142
1723,2024-05-10,157,34
1723,2024-05-16,162,70
1723,2024-05-17,79,115
1723,2024-05-18,80,48
1723,2024-05-19,68,117
1723,2024-05-20,162,119
1723,2024-05-21,141,25
1723,2024-05-22,172,45
1723,2024-05-23,81,92
1723,2024-05-26,151,71
1723,2024-05-28,112,117
1723,2024-05-29,54,123
1723,2024-06-01,311,182
1723,2024-06-08,330,66
1723,2024-06-09,94,166
1723,2024-06-10,342,156
1724,2024-05-14,116,29
1724,2024-05-17,102,39
1724,2024-05-18,87,28
1724,2024-05-19,139,95
1724,2024-05-22,152,137
1724,2024-05-23,68,133
1724,2024-05-24,157,149
1724,2024-05-26,90,34
1724,2024-05-29,68,124
1724,2024-05-30,99,21
1724,2024-05-31,101,38
1724,2024-06-02,191,117
1724,2024-06-04,258,95
1724,2024-06-07,218,128
1724,2024-06-09,86,133
1724,2024-06-10,230,87
1724,2024-06-14,330,74
1724,2024-06-16,130,231
1724,2024-06-17,276,120
1724,2024-06-23,200,204
1724,2024-06-24,133,103
1724,2024-06-25,187,97
1724,2024-06-26,144,135
1724,2024-06-27,329,197
1724,2024-06-29,292,112
1724,2024-06-30,315,202
1724,2024-07-01,269,226
1724,2024-07-02,193,152
1724,2024-07-04,311,118
1724,2024-07-09,200,123
1724,2024-07-13,309,127
1724,2024-07-14,311,153
1724,2024-07-15,119,94
1724,2024-07-16,200,117
1724,2024-07-19,134,197
1724,2024-07-21,136,128
1725,2024-05-07,97,87
1725,2024-05-08,89,108
1725,2024-05-10,150,129
1725,2024-05-13,81,49
1725,2024-05-14,139,31
1725,2024-05-17,57,27
1725,2024-05-19,188,61
1725,2024-05-25,180,70
1725,2024-05-26,144,29
1725,2024-05-27,94,44
1725,2024-05-29,76,96
1725,2024-05-30,168,53
1725,2024-05-31,72,95
1725,2024-06-03,214,101
1725,2024-06-07,340,128
1725,2024-06-14,86,71
1725,2024-06-24,313,69
1725,2024-06-25,276,71
1725,2024-06-26,289,161
1725,2024-06-29,186,249
1725,2024-07-03,109,67
1725,2024-07-06,123,80
1725,2024-07-09,112,218
1725,2024-07-17,293,203
1725,2024-07-19,346,235
1725,2024-07-22,89,112
1725,2024-07-24,269,155
1725,2024-07-26,155,168
1725,2024-07-29,279,192
1725,2024-07-30,291,108
1725,2024-08-13,331,238
1725,2024-08-14,251,195
1725,2024-08-18,99,166
1725,2024-08-20,213,191
1725,2024-08-21,174,189
1725,2024-08-29,139,129
1725,2024-08-30,161,82
1725,2024-09-04,277,194
1726,2024-05-15,167,61
1726,2024-05-17,110,86
