id_interne_plant,date,note
225,2025-09-07,Insectes observés
225,2025-12-10,Croissance rapide
434,2025-11-29,Feuilles abîmées
434,2025-08-31,Signes de stress hydrique
434,2025-07-02,Feuilles abîmées
434,2025-11-01,Plante en bonne santé
1092,2025-12-14,Plante en bonne santé
1092,2025-12-04,Insectes observés
647,2025-09-05,Feuilles abîmées
647,2025-06-13,Croissance rapide
647,2025-06-25,Feuilles abîmées
647,2025-08-13,Signes de stress hydrique
647,2025-11-17,Croissance rapide
763,2025-09-28,Insectes observés
763,2025-09-17,Signes de stress hydrique
763,2025-08-25,Feuilles abîmées
763,2025-10-31,Croissance rapide
1171,2025-06-12,Signes de stress hydrique
1171,2025-12-29,Croissance rapide
542,2025-09-16,Croissance rapide
151,2025-10-24,Croissance rapide
151,2025-12-21,Signes de stress hydrique
151,2025-09-17,Plante en bonne santé
151,2025-12-02,Croissance rapide
151,2025-07-25,Feuilles abîmées
871,2025-07-28,Signes de stress hydrique
871,2025-09-06,Insectes observés
871,2025-07-18,Signes de stress hydrique
871,2025-06-29,Plante en bonne santé
470,2025-09-13,Insectes observés
470,2025-06-19,Feuilles abîmées
470,2025-08-11,Insectes observés
470,2025-12-01,Plante en bonne santé
470,2025-11-05,Feuilles abîmées
1157,2025-09-04,Insectes observés
1157,2025-12-10,Feuilles abîmées
1157,2025-11-12,Feuilles abîmées
58,2025-07-12,Insectes observés
838,2025-10-19,Croissance rapide
838,2025-06-04,Feuilles abîmées
838,2025-10-08,Plante en bonne santé
838,2025-09-13,Feuilles abîmées
511,2025-09-23,Insectes observés
1186,2025-07-23,Feuilles abîmées
468,2025-08-18,Insectes observés
468,2025-10-15,Plante en bonne santé
468,2025-07-28,Insectes observés
6,2025-10-04,Feuilles abîmées
6,2025-06-01,Signes de stress hydrique
6,2025-10-13,Plante en bonne santé
462,2025-09-30,Feuilles abîmées
462,2025-06-14,Feuilles abîmées
462,2025-08-28,Feuilles abîmées
462,2025-08-19,Plante en bonne santé
752,2025-10-23,Signes de stress hydrique
752,2025-06-14,Insectes observés
752,2025-07-05,Insectes observés
1182,2025-06-29,Plante en bonne santé
1182,2025-09-09,Feuilles abîmées
1182,2025-10-01,Plante en bonne santé
1182,2025-06-25,Signes de stress hydrique
1182,2025-11-13,Croissance rapide
832,2025-11-15,Feuilles abîmées
832,2025-10-11,Croissance rapide
832,2025-11-19,Insectes observés
832,2025-08-30,Signes de stress hydrique
294,2025-12-19,Insectes observés
294,2025-10-07,Feuilles abîmées
294,2025-09-30,Signes de stress hydrique
294,2025-11-20,Signes de stress hydrique
294,2025-06-10,Feuilles abîmées
129,2025-06-19,Signes de stress hydrique
129,2025-07-08,Signes de stress hydrique
129,2025-09-21,Feuilles abîmées
129,2025-08-03,Croissance rapide
129,2025-11-06,Signes de stress hydrique
405,2025-12-16,Signes de stress hydrique
405,2025-10-17,Feuilles abîmées
405,2025-10-11,Insectes observés
627,2025-10-29,Feuilles abîmées
627,2025-07-30,Plante en bonne santé
627,2025-11-08,Signes de stress hydrique
18,2025-08-18,Feuilles abîmées
1107,2025-06-22,Croissance rapide
76,2025-07-26,Croissance rapide
76,2025-07-03,Plante en bonne santé
452,2025-12-19,Feuilles abîmées
452,2025-12-24,Plante en bonne santé
452,2025-08-02,Plante en bonne santé
452,2025-11-18,Feuilles abîmées
452,2025-11-08,Croissance rapide
148,2025-08-20,Insectes observés
148,2025-08-06,Insectes observés
148,2025-07-15,Plante en bonne santé
634,2025-09-25,Feuilles abîmées
634,2025-08-01,Feuilles abîmées
634,2025-06-14,Plante en bonne santé
634,2025-06-11,Feuilles abîmées
634,2025-07-02,Signes de stress hydrique
108,2025-11-18,Signes de stress hydrique
108,2025-07-05,Insectes observés
792,2025-08-20,Signes de stress hydrique
792,2025-06-30,Feuilles abîmées
792,2025-07-17,Signes de stress hydrique
214,2025-08-21,Signes de stress hydrique
214,2025-12-02,Croissance rapide
214,2025-10-19,Croissance rapide
214,2025-08-16,Croissance rapide
486,2025-12-04,Signes de stress hydrique
486,2025-07-18,Feuilles abîmées
486,2025-12-22,Signes de stress hydrique
535,2025-12-08,Plante en bonne santé
535,2025-09-09,Croissance rapide
535,2025-10-18,Plante en bonne santé
535,2025-06-04,Croissance rapide
535,2025-06-30,Insectes observés
1130,2025-08-31,Signes de stress hydrique
1130,2025-11-04,Plante en bonne santé
1130,2025-07-18,Plante en bonne santé
1130,2025-11-22,Signes de stress hydrique
1130,2025-09-28,Insectes observés
551,2025-07-04,Signes de stress hydrique
551,2025-09-24,Feuilles abîmées
329,2025-10-10,Croissance rapide
329,2025-09-27,Signes de stress hydrique
1071,2025-10-13,Plante en bonne santé
1071,2025-07-01,Insectes observés
1071,2025-08-08,Plante en bonne santé
1071,2025-10-01,Croissance rapide
530,2025-10-22,Plante en bonne santé
62,2025-11-14,Feuilles abîmées
62,2025-10-20,Plante en bonne santé
62,2025-10-16,Plante en bonne santé
62,2025-12-30,Insectes observés
62,2025-06-29,Insectes observés
824,2025-10-11,Croissance rapide
848,2025-07-10,Signes de stress hydrique
848,2025-12-09,Feuilles abîmées
848,2025-09-02,Plante en bonne santé
848,2025-07-20,Croissance rapide
147,2025-08-23,Feuilles abîmées
1093,2025-09-25,Insectes observés
363,2025-06-08,Signes de stress hydrique
363,2025-06-16,Croissance rapide
363,2025-09-17,Insectes observés
363,2025-06-13,Plante en bonne santé
363,2025-06-21,Plante en bonne santé
1124,2025-09-12,Insectes observés
1124,2025-06-04,Croissance rapide
1124,2025-10-16,Feuilles abîmées
189,2025-09-15,Feuilles abîmées
189,2025-11-24,Croissance rapide
189,2025-12-30,Signes de stress hydrique
189,2025-07-11,Plante en bonne santé
122,2025-06-28,Insectes observés
122,2025-09-15,Croissance rapide
122,2025-11-01,Croissance rapide
613,2025-11-13,Feuilles abîmées
613,2025-09-21,Feuilles abîmées
613,2025-11-23,Feuilles abîmées
613,2025-06-22,Feuilles abîmées
613,2025-11-22,Insectes observés
527,2025-07-30,Signes de stress hydrique
527,2025-10-15,Plante en bonne santé
689,2025-10-15,Plante en bonne santé
689,2025-06-02,Feuilles abîmées
689,2025-11-06,Signes de stress hydrique
689,2025-08-03,Feuilles abîmées
689,2025-10-06,Feuilles abîmées
717,2025-07-03,Feuilles abîmées
717,2025-06-10,Croissance rapide
717,2025-07-29,Feuilles abîmées
717,2025-08-16,Insectes observés
717,2025-12-28,Insectes observés
947,2025-06-03,Signes de stress hydrique
947,2025-06-17,Feuilles abîmées
423,2025-07-31,Croissance rapide
423,2025-10-15,Croissance rapide
423,2025-11-04,Feuilles abîmées
423,2025-09-01,Insectes observés
423,2025-11-26,Plante en bonne santé
226,2025-08-03,Croissance rapide
226,2025-12-17,Croissance rapide
1040,2025-09-08,Signes de stress hydrique
1040,2025-08-26,Feuilles abîmées
1040,2025-07-12,Insectes observés
1040,2025-07-10,Plante en bonne santé
1040,2025-08-03,Croissance rapide
1115,2025-07-25,Plante en bonne santé
943,2025-08-04,Plante en bonne santé
740,2025-12-04,Croissance rapide
740,2025-09-30,Plante en bonne santé
740,2025-12-19,Croissance rapide
740,2025-12-18,Insectes observés
496,2025-08-15,Croissance rapide
496,2025-12-19,Croissance rapide
496,2025-09-30,Signes de stress hydrique
496,2025-10-23,Plante en bonne santé
496,2025-08-19,Croissance rapide
120,2025-08-27,Insectes observés
120,2025-06-06,Insectes observés
120,2025-09-11,Croissance rapide
120,2025-11-24,Signes de stress hydrique
120,2025-06-22,Plante en bonne santé
862,2025-12-12,Insectes observés
953,2025-12-12,Signes de stress hydrique
953,2025-10-24,Croissance rapide
953,2025-11-30,Signes de stress hydrique
1066,2025-09-13,Insectes observés
1066,2025-11-11,Feuilles abîmées
1066,2025-11-23,Insectes observés
46,2025-07-27,Insectes observés
46,2025-10-29,Signes de stress hydrique
46,2025-12-21,Insectes observés
46,2025-08-28,Croissance rapide
600,2025-07-05,Croissance rapide
600,2025-08-02,Plante en bonne santé
600,2025-07-10,Plante en bonne santé
600,2025-09-13,Plante en bonne santé
377,2025-11-01,Insectes observés
611,2025-10-31,Feuilles abîmées
870,2025-09-08,Feuilles abîmées
870,2025-12-19,Plante en bonne santé
870,2025-12-09,Signes de stress hydrique
273,2025-11-01,Feuilles abîmées
273,2025-07-15,Croissance rapide
273,2025-10-30,Signes de stress hydrique
273,2025-06-05,Insectes observés
272,2025-12-22,Feuilles abîmées
272,2025-09-16,Insectes observés
272,2025-06-26,Signes de stress hydrique
818,2025-09-04,Plante en bonne santé
818,2025-07-24,Insectes observés
818,2025-07-08,Feuilles abîmées
857,2025-10-24,Croissance rapide
857,2025-07-27,Signes de stress hydrique
857,2025-10-20,Plante en bonne santé
1074,2025-08-13,Feuilles abîmées
1074,2025-10-11,Insectes observés
1074,2025-12-12,Signes de stress hydrique
688,2025-07-04,Plante en bonne santé
515,2025-11-16,Feuilles abîmées
515,2025-10-26,Insectes observés
515,2025-07-12,Feuilles abîmées
390,2025-09-30,Feuilles abîmées
390,2025-11-20,Plante en bonne santé
390,2025-09-17,Croissance rapide
390,2025-12-12,Insectes observés
390,2025-06-09,Signes de stress hydrique
731,2025-11-07,Plante en bonne santé
312,2025-08-18,Feuilles abîmées
312,2025-08-03,Signes de stress hydrique
312,2025-12-05,Croissance rapide
312,2025-08-29,Signes de stress hydrique
312,2025-12-24,Plante en bonne santé
739,2025-11-28,Plante en bonne santé
739,2025-11-05,Signes de stress hydrique
739,2025-09-22,Croissance rapide
660,2025-12-19,Feuilles abîmées
134,2025-11-24,Plante en bonne santé
134,2025-10-17,Croissance rapide
134,2025-11-17,Signes de stress hydrique
134,2025-09-27,Feuilles abîmées
134,2025-11-19,Insectes observés
699,2025-08-20,Feuilles abîmées
820,2025-08-21,Croissance rapide
820,2025-06-30,Croissance rapide
820,2025-11-18,Insectes observés
820,2025-06-11,Feuilles abîmées
41,2025-09-05,Plante en bonne santé
41,2025-09-18,Feuilles abîmées
41,2025-09-29,Signes de stress hydrique
351,2025-10-16,Croissance rapide
351,2025-08-26,Signes de stress hydrique
351,2025-08-16,Signes de stress hydrique
1140,2025-08-02,Signes de stress hydrique
1140,2025-07-20,Signes de stress hydrique
1140,2025-09-24,Croissance rapide
1140,2025-07-25,Plante en bonne santé
1140,2025-09-19,Signes de stress hydrique
320,2025-10-25,Insectes observés
320,2025-09-05,Plante en bonne santé
320,2025-06-23,Feuilles abîmées
506,2025-09-03,Feuilles abîmées
300,2025-10-12,Signes de stress hydrique
300,2025-06-14,Signes de stress hydrique
300,2025-06-09,Plante en bonne santé
300,2025-09-27,Insectes observés
300,2025-07-20,Feuilles abîmées
1044,2025-10-21,Croissance rapide
1044,2025-09-08,Feuilles abîmées
1044,2025-07-18,Insectes observés
425,2025-12-02,Insectes observés
425,2025-09-13,Plante en bonne santé
1049,2025-07-05,Feuilles abîmées
16,2025-12-16,Plante en bonne santé
16,2025-06-09,Insectes observés
1031,2025-06-09,Insectes observés
1031,2025-07-18,Signes de stress hydrique
1031,2025-08-12,Insectes observés
812,2025-11-27,Signes de stress hydrique
812,2025-11-28,Croissance rapide
1185,2025-11-25,Feuilles abîmées
1185,2025-07-23,Croissance rapide
1185,2025-09-18,Croissance rapide
1185,2025-07-04,Croissance rapide
684,2025-11-02,Insectes observés
415,2025-12-24,Croissance rapide
253,2025-06-29,Plante en bonne santé
253,2025-07-15,Insectes observés
20,2025-07-26,Feuilles abîmées
20,2025-06-18,Feuilles abîmées
20,2025-07-29,Signes de stress hydrique
20,2025-09-17,Croissance rapide
698,2025-12-10,Feuilles abîmées
698,2025-10-25,Feuilles abîmées
698,2025-10-12,Insectes observés
698,2025-12-18,Feuilles abîmées
158,2025-06-25,Feuilles abîmées
158,2025-06-17,Plante en bonne santé
158,2025-09-26,Insectes observés
158,2025-06-19,Feuilles abîmées
158,2025-11-02,Feuilles abîmées
633,2025-07-03,Feuilles abîmées
633,2025-06-06,Signes de stress hydrique
633,2025-10-30,Feuilles abîmées
633,2025-09-18,Insectes observés
633,2025-09-12,Feuilles abîmées
498,2025-11-12,Insectes observés
498,2025-10-16,Croissance rapide
498,2025-07-16,Signes de stress hydrique
435,2025-12-24,Signes de stress hydrique
435,2025-09-10,Feuilles abîmées
501,2025-12-04,Croissance rapide
501,2025-11-12,Croissance rapide
501,2025-11-22,Plante en bonne santé
501,2025-11-28,Feuilles abîmées
521,2025-09-17,Plante en bonne santé
521,2025-08-05,Croissance rapide
521,2025-12-08,Plante en bonne santé
311,2025-12-26,Insectes observés
807,2025-07-17,Insectes observés
942,2025-09-09,Insectes observés
159,2025-12-16,Plante en bonne santé
159,2025-11-09,Plante en bonne santé
159,2025-06-11,Croissance rapide
25,2025-10-13,Signes de stress hydrique
25,2025-08-29,Croissance rapide
25,2025-07-22,Croissance rapide
25,2025-07-01,Feuilles abîmées
876,2025-10-07,Insectes observés
876,2025-08-23,Plante en bonne santé
876,2025-06-23,Feuilles abîmées
876,2025-07-21,Insectes observés
197,2025-07-06,Feuilles abîmées
197,2025-12-08,Signes de stress hydrique
1083,2025-10-01,Signes de stress hydrique
93,2025-07-19,Feuilles abîmées
93,2025-09-30,Signes de stress hydrique
93,2025-07-07,Croissance rapide
93,2025-06-15,Croissance rapide
409,2025-07-28,Signes de stress hydrique
409,2025-09-21,Croissance rapide
409,2025-06-01,Croissance rapide
409,2025-10-09,Insectes observés
504,2025-07-14,Plante en bonne santé
504,2025-07-01,Croissance rapide
504,2025-09-20,Signes de stress hydrique
52,2025-06-07,Signes de stress hydrique
52,2025-09-13,Signes de stress hydrique
52,2025-06-25,Insectes observés
711,2025-10-21,Croissance rapide
711,2025-08-20,Insectes observés
711,2025-12-06,Feuilles abîmées
711,2025-06-01,Signes de stress hydrique
711,2025-10-02,Plante en bonne santé
384,2025-06-30,Croissance rapide
840,2025-09-22,Insectes observés
840,2025-11-12,Croissance rapide
840,2025-12-01,Feuilles abîmées
840,2025-09-03,Insectes observés
33,2025-09-30,Signes de stress hydrique
33,2025-09-11,Croissance rapide
33,2025-12-18,Croissance rapide
33,2025-09-26,Signes de stress hydrique
33,2025-06-13,Croissance rapide
756,2025-07-08,Insectes observés
756,2025-07-15,Insectes observés
756,2025-11-05,Feuilles abîmées
756,2025-11-08,Plante en bonne santé
756,2025-10-26,Plante en bonne santé
854,2025-11-07,Insectes observés
854,2025-10-30,Signes de stress hydrique
854,2025-10-06,Insectes observés
592,2025-10-04,Signes de stress hydrique
592,2025-09-29,Feuilles abîmées
592,2025-09-03,Croissance rapide
592,2025-08-16,Feuilles abîmées
525,2025-08-17,Insectes observés
525,2025-08-10,Plante en bonne santé
525,2025-11-26,Insectes observés
525,2025-09-15,Insectes observés
982,2025-11-21,Insectes observés
982,2025-10-29,Insectes observés
982,2025-06-15,Croissance rapide
461,2025-10-29,Signes de stress hydrique
461,2025-10-04,Feuilles abîmées
723,2025-06-01,Signes de stress hydrique
723,2025-09-02,Signes de stress hydrique
2,2025-10-12,Feuilles abîmées
2,2025-06-27,Signes de stress hydrique
2,2025-06-02,Feuilles abîmées
2,2025-06-04,Plante en bonne santé
412,2025-12-14,Signes de stress hydrique
412,2025-07-21,Croissance rapide
544,2025-09-22,Croissance rapide
544,2025-08-16,Croissance rapide
544,2025-10-19,Croissance rapide
544,2025-07-20,Feuilles abîmées
614,2025-11-27,Insectes observés
614,2025-10-26,Feuilles abîmées
614,2025-12-26,Insectes observés
614,2025-10-22,Croissance rapide
614,2025-08-24,Plante en bonne santé
115,2025-07-15,Croissance rapide
115,2025-10-13,Feuilles abîmées
115,2025-09-09,Plante en bonne santé
200,2025-07-19,Plante en bonne santé
200,2025-11-07,Insectes observés
855,2025-06-15,Feuilles abîmées
855,2025-09-20,Plante en bonne santé
855,2025-06-09,Croissance rapide
956,2025-10-01,Feuilles abîmées
956,2025-07-20,Signes de stress hydrique
557,2025-07-18,Insectes observés
557,2025-12-16,Plante en bonne santé
3,2025-08-12,Signes de stress hydrique
3,2025-09-14,Signes de stress hydrique
517,2025-09-06,Plante en bonne santé
517,2025-09-02,Signes de stress hydrique
517,2025-06-07,Plante en bonne santé
256,2025-10-05,Plante en bonne santé
725,2025-06-14,Plante en bonne santé
725,2025-07-21,Plante en bonne santé
725,2025-11-09,Insectes observés
725,2025-11-24,Croissance rapide
170,2025-06-02,Croissance rapide
170,2025-09-26,Croissance rapide
170,2025-11-17,Feuilles abîmées
170,2025-10-18,Feuilles abîmées
1003,2025-11-09,Croissance rapide
1003,2025-10-30,Feuilles abîmées
1003,2025-09-20,Plante en bonne santé
974,2025-10-03,Croissance rapide
974,2025-09-14,Signes de stress hydrique
974,2025-10-20,Insectes observés
974,2025-11-26,Plante en bonne santé
974,2025-06-17,Signes de stress hydrique
418,2025-07-01,Croissance rapide
887,2025-12-02,Signes de stress hydrique
196,2025-12-12,Signes de stress hydrique
196,2025-09-30,Feuilles abîmées
196,2025-06-12,Signes de stress hydrique
196,2025-12-24,Feuilles abîmées
196,2025-08-24,Insectes observés
231,2025-10-08,Croissance rapide
231,2025-07-10,Insectes observés
231,2025-10-21,Feuilles abîmées
1188,2025-11-19,Insectes observés
433,2025-06-12,Feuilles abîmées
923,2025-12-15,Signes de stress hydrique
923,2025-11-04,Plante en bonne santé
562,2025-10-01,Plante en bonne santé
562,2025-08-03,Plante en bonne santé
562,2025-12-29,Feuilles abîmées
397,2025-07-04,Croissance rapide
397,2025-07-27,Plante en bonne santé
397,2025-11-03,Signes de stress hydrique
397,2025-08-14,Signes de stress hydrique
242,2025-12-01,Croissance rapide
242,2025-06-10,Insectes observés
1036,2025-09-29,Plante en bonne santé
1036,2025-10-04,Insectes observés
1036,2025-06-03,Insectes observés
1036,2025-07-21,Signes de stress hydrique
263,2025-07-21,Insectes observés
249,2025-11-24,Insectes observés
249,2025-07-20,Insectes observés
249,2025-08-21,Feuilles abîmées
249,2025-08-01,Plante en bonne santé
821,2025-09-17,Plante en bonne santé
821,2025-08-07,Croissance rapide
821,2025-07-13,Croissance rapide
821,2025-12-19,Plante en bonne santé
821,2025-06-29,Signes de stress hydrique
136,2025-09-18,Feuilles abîmées
136,2025-12-01,Plante en bonne santé
335,2025-06-29,Plante en bonne santé
335,2025-09-06,Insectes observés
335,2025-09-08,Plante en bonne santé
335,2025-12-14,Signes de stress hydrique
335,2025-10-05,Feuilles abîmées
42,2025-10-25,Insectes observés
42,2025-12-20,Plante en bonne santé
42,2025-09-22,Insectes observés
42,2025-07-24,Feuilles abîmées
96,2025-10-23,Signes de stress hydrique
96,2025-12-06,Insectes observés
96,2025-11-02,Feuilles abîmées
96,2025-08-27,Plante en bonne santé
839,2025-12-25,Signes de stress hydrique
839,2025-12-26,Insectes observés
839,2025-08-09,Feuilles abîmées
29,2025-06-23,Insectes observés
29,2025-11-12,Signes de stress hydrique
208,2025-09-28,Insectes observés
208,2025-07-02,Plante en bonne santé
295,2025-08-14,Signes de stress hydrique
295,2025-07-14,Feuilles abîmées
295,2025-09-29,Insectes observés
295,2025-07-06,Feuilles abîmées
988,2025-09-15,Signes de stress hydrique
988,2025-10-03,Insectes observés
988,2025-12-16,Feuilles abîmées
1008,2025-06-30,Plante en bonne santé
1008,2025-11-01,Feuilles abîmées
1008,2025-07-19,Croissance rapide
1008,2025-10-19,Insectes observés
1008,2025-07-27,Insectes observés
195,2025-11-27,Croissance rapide
195,2025-07-28,Croissance rapide
195,2025-10-14,Insectes observés
74,2025-06-18,Signes de stress hydrique
828,2025-09-10,Insectes observés
828,2025-07-31,Signes de stress hydrique
828,2025-08-28,Feuilles abîmées
1127,2025-06-28,Feuilles abîmées
1127,2025-11-14,Croissance rapide
1127,2025-11-26,Feuilles abîmées
1127,2025-07-19,Feuilles abîmées
853,2025-07-18,Croissance rapide
853,2025-12-20,Insectes observés
853,2025-09-06,Feuilles abîmées
274,2025-12-09,Insectes observés
274,2025-06-15,Croissance rapide
274,2025-12-21,Plante en bonne santé
274,2025-06-04,Croissance rapide
274,2025-10-31,Croissance rapide
1007,2025-06-12,Plante en bonne santé
1007,2025-12-09,Feuilles abîmées
1007,2025-07-08,Croissance rapide
1007,2025-07-17,Feuilles abîmées
622,2025-07-02,Feuilles abîmées
622,2025-08-23,Insectes observés
622,2025-07-03,Plante en bonne santé
622,2025-10-11,Feuilles abîmées
622,2025-09-04,Signes de stress hydrique
262,2025-09-10,Insectes observés
262,2025-07-30,Croissance rapide
262,2025-07-01,Signes de stress hydrique
262,2025-07-27,Insectes observés
389,2025-10-31,Signes de stress hydrique
389,2025-07-28,Insectes observés
389,2025-06-30,Feuilles abîmées
79,2025-07-08,Croissance rapide
577,2025-07-08,Insectes observés
577,2025-11-27,Plante en bonne santé
400,2025-12-14,Feuilles abîmées
400,2025-12-20,Plante en bonne santé
400,2025-12-30,Plante en bonne santé
227,2025-08-04,Feuilles abîmées
227,2025-07-12,Insectes observés
227,2025-11-29,Croissance rapide
227,2025-07-05,Feuilles abîmées
227,2025-09-04,Plante en bonne santé
317,2025-11-19,Signes de stress hydrique
317,2025-09-01,Feuilles abîmées
317,2025-06-06,Feuilles abîmées
317,2025-06-02,Feuilles abîmées
317,2025-12-03,Feuilles abîmées
677,2025-09-20,Croissance rapide
785,2025-10-08,Insectes observés
858,2025-06-27,Plante en bonne santé
858,2025-10-30,Feuilles abîmées
858,2025-09-17,Feuilles abîmées
858,2025-07-02,Insectes observés
858,2025-07-08,Feuilles abîmées
951,2025-11-10,Feuilles abîmées
484,2025-08-02,Plante en bonne santé
484,2025-09-27,Feuilles abîmées
484,2025-09-12,Plante en bonne santé
51,2025-08-10,Feuilles abîmées
319,2025-12-16,Feuilles abîmées
319,2025-12-13,Insectes observés
319,2025-09-27,Signes de stress hydrique
319,2025-08-20,Signes de stress hydrique
319,2025-06-21,Croissance rapide
485,2025-09-04,Feuilles abîmées
485,2025-12-07,Croissance rapide
485,2025-10-04,Feuilles abîmées
243,2025-10-15,Croissance rapide
1122,2025-10-01,Plante en bonne santé
1122,2025-12-25,Croissance rapide
492,2025-09-25,Plante en bonne santé
492,2025-06-10,Croissance rapide
598,2025-10-08,Signes de stress hydrique
598,2025-09-21,Insectes observés
598,2025-08-08,Insectes observés
767,2025-12-24,Croissance rapide
767,2025-11-26,Plante en bonne santé
767,2025-07-14,Feuilles abîmées
767,2025-06-05,Croissance rapide
1068,2025-10-06,Insectes observés
1068,2025-11-17,Insectes observés
1068,2025-08-13,Feuilles abîmées
238,2025-09-21,Insectes observés
90,2025-06-05,Croissance rapide
90,2025-06-10,Plante en bonne santé
90,2025-10-13,Signes de stress hydrique
1143,2025-09-05,Insectes observés
44,2025-07-27,Croissance rapide
175,2025-08-15,Signes de stress hydrique
175,2025-11-01,Plante en bonne santé
175,2025-06-17,Insectes observés
813,2025-08-01,Plante en bonne santé
813,2025-08-08,Feuilles abîmées
930,2025-08-02,Feuilles abîmées
930,2025-08-08,Croissance rapide
26,2025-06-18,Signes de stress hydrique
26,2025-07-12,Signes de stress hydrique
26,2025-11-21,Signes de stress hydrique
26,2025-11-17,Feuilles abîmées
26,2025-10-19,Croissance rapide
833,2025-12-13,Croissance rapide
491,2025-08-08,Insectes observés
491,2025-12-28,Croissance rapide
491,2025-12-04,Croissance rapide
491,2025-09-06,Croissance rapide
491,2025-11-15,Plante en bonne santé
160,2025-10-28,Plante en bonne santé
160,2025-07-09,Plante en bonne santé
230,2025-08-27,Insectes observés
230,2025-08-13,Signes de stress hydrique
230,2025-09-19,Signes de stress hydrique
230,2025-07-08,Plante en bonne santé
230,2025-11-03,Croissance rapide
310,2025-09-19,Croissance rapide
310,2025-06-07,Signes de stress hydrique
404,2025-11-03,Plante en bonne santé
404,2025-07-25,Plante en bonne santé
404,2025-08-26,Signes de stress hydrique
447,2025-06-07,Feuilles abîmées
447,2025-07-07,Plante en bonne santé
447,2025-10-16,Signes de stress hydrique
239,2025-09-11,Signes de stress hydrique
239,2025-11-07,Feuilles abîmées
239,2025-08-23,Plante en bonne santé
239,2025-07-12,Signes de stress hydrique
239,2025-06-08,Croissance rapide
348,2025-10-28,Signes de stress hydrique
421,2025-12-04,Plante en bonne santé
421,2025-10-04,Plante en bonne santé
421,2025-11-13,Signes de stress hydrique
1061,2025-08-12,Signes de stress hydrique
444,2025-11-23,Insectes observés
444,2025-08-17,Plante en bonne santé
444,2025-09-11,Croissance rapide
444,2025-11-18,Feuilles abîmées
444,2025-12-30,Plante en bonne santé
142,2025-09-19,Plante en bonne santé
142,2025-06-24,Feuilles abîmées
142,2025-12-29,Insectes observés
1121,2025-07-09,Insectes observés
1121,2025-09-01,Insectes observés
1121,2025-06-04,Signes de stress hydrique
1121,2025-08-14,Croissance rapide
881,2025-09-04,Croissance rapide
881,2025-12-03,Insectes observés
881,2025-11-29,Feuilles abîmées
881,2025-08-08,Feuilles abîmées
881,2025-11-17,Insectes observés
610,2025-11-26,Plante en bonne santé
610,2025-06-29,Croissance rapide
206,2025-09-25,Insectes observés
206,2025-10-17,Plante en bonne santé
741,2025-06-03,Feuilles abîmées
741,2025-12-11,Feuilles abîmées
787,2025-11-05,Insectes observés
787,2025-12-28,Croissance rapide
787,2025-11-07,Croissance rapide
787,2025-09-06,Plante en bonne santé
787,2025-06-24,Feuilles abîmées
284,2025-09-12,Insectes observés
284,2025-12-06,Signes de stress hydrique
584,2025-08-28,Insectes observés
584,2025-10-05,Plante en bonne santé
584,2025-07-06,Feuilles abîmées
584,2025-06-29,Croissance rapide
727,2025-09-23,Plante en bonne santé
727,2025-12-22,Croissance rapide
727,2025-08-17,Signes de stress hydrique
430,2025-08-12,Croissance rapide
649,2025-07-05,Croissance rapide
649,2025-07-18,Feuilles abîmées
649,2025-08-19,Feuilles abîmées
649,2025-06-16,Feuilles abîmées
649,2025-09-06,Plante en bonne santé
355,2025-06-27,Croissance rapide
355,2025-06-18,Croissance rapide
355,2025-12-17,Insectes observés
355,2025-09-25,Feuilles abîmées
1085,2025-10-07,Insectes observés
1085,2025-07-13,Croissance rapide
1085,2025-11-02,Signes de stress hydrique
1085,2025-08-04,Croissance rapide
587,2025-07-24,Signes de stress hydrique
587,2025-09-18,Signes de stress hydrique
587,2025-09-06,Signes de stress hydrique
587,2025-08-19,Plante en bonne santé
587,2025-12-17,Insectes observés
69,2025-12-20,Insectes observés
69,2025-12-27,Feuilles abîmées
671,2025-07-16,Signes de stress hydrique
671,2025-08-12,Insectes observés
671,2025-11-17,Insectes observés
671,2025-06-21,Plante en bonne santé
671,2025-10-15,Croissance rapide
786,2025-08-14,Croissance rapide
786,2025-12-14,Plante en bonne santé
786,2025-11-13,Signes de stress hydrique
591,2025-08-05,Croissance rapide
591,2025-06-12,Insectes observés
514,2025-08-24,Croissance rapide
583,2025-06-28,Signes de stress hydrique
583,2025-07-19,Plante en bonne santé
912,2025-10-06,Signes de stress hydrique
912,2025-07-09,Plante en bonne santé
912,2025-11-29,Plante en bonne santé
912,2025-08-27,Insectes observés
383,2025-09-25,Plante en bonne santé
383,2025-06-25,Plante en bonne santé
383,2025-10-16,Signes de stress hydrique
383,2025-10-23,Signes de stress hydrique
383,2025-07-10,Insectes observés
757,2025-11-24,Signes de stress hydrique
674,2025-11-18,Croissance rapide
674,2025-12-02,Feuilles abîmées
646,2025-10-22,Feuilles abîmées
646,2025-12-30,Insectes observés
646,2025-07-24,Insectes observés
646,2025-10-06,Signes de stress hydrique
646,2025-07-21,Insectes observés
488,2025-10-11,Croissance rapide
488,2025-12-14,Feuilles abîmées
488,2025-11-08,Insectes observés
488,2025-11-12,Insectes observés
488,2025-12-03,Feuilles abîmées
1166,2025-06-23,Plante en bonne santé
1166,2025-08-27,Signes de stress hydrique
1166,2025-08-21,Insectes observés
692,2025-06-04,Croissance rapide
1117,2025-08-31,Signes de stress hydrique
1117,2025-11-13,Croissance rapide
578,2025-07-04,Insectes observés
